AudienceID,LotameID,y,Name,Type,fullVisitorId,browser,operatingSystem,operatingSystemVersion,isMobile,mobileDeviceBranding,mobileDeviceModel,mobileInputSelector,mobileDeviceInfo,mobileDeviceMarketingName,screenResolution,language,continent,subContinent,country,region,city,sec,sub_sec,pageTitle,url,onPageTime,nextTime,user_active_days,total_visit_counts,total_unique_session,total_time_spent,time_spent_per_session,timeOnPage,GAClientId,cookie_id
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/sports/,/badminton/,Misbun tells Chong Wei: Go abroad,https://www.nst.com.my/sports/badminton/2022/04/786343/misbun-tells-chong-wei-go-abroad,339838,477169,30,2041,79,97538.0,749.0,137331,1210251251.1572441982,9SnEimmWcRSJzDB8
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/sports/,/badminton/,Misbun tells Chong Wei: Go abroad,https://www.nst.com.my/sports/badminton/2022/04/786343/misbun-tells-chong-wei-go-abroad,339838,477169,30,2041,79,97538.0,749.0,137331,1210251251.1572441982,j1hPDn/zHYJDJtt1
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/,,New Straits Times,https://www.nst.com.my/,477169,495706,30,2041,79,97538.0,749.0,18537,1210251251.1572441982,uYe3ySd/TK2+M+iU
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/,,New Straits Times,https://www.nst.com.my/,477169,495706,30,2041,79,97538.0,749.0,18537,1210251251.1572441982,9SnEimmWcRSJzDB8
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/,,New Straits Times,https://www.nst.com.my/,477169,495706,30,2041,79,97538.0,749.0,18537,1210251251.1572441982,j1hPDn/zHYJDJtt1
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/crime-courts/,Police confirm remains found in Australia are of missing Sarawakian,https://www.nst.com.my/news/crime-courts/2022/04/786315/police-confirm-remains-found-australia-are-missing-sarawakian,495706,561673,30,2041,79,97538.0,749.0,65967,1210251251.1572441982,uYe3ySd/TK2+M+iU
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/crime-courts/,Police confirm remains found in Australia are of missing Sarawakian,https://www.nst.com.my/news/crime-courts/2022/04/786315/police-confirm-remains-found-australia-are-missing-sarawakian,495706,561673,30,2041,79,97538.0,749.0,65967,1210251251.1572441982,9SnEimmWcRSJzDB8
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/crime-courts/,Police confirm remains found in Australia are of missing Sarawakian,https://www.nst.com.my/news/crime-courts/2022/04/786315/police-confirm-remains-found-australia-are-missing-sarawakian,495706,561673,30,2041,79,97538.0,749.0,65967,1210251251.1572441982,j1hPDn/zHYJDJtt1
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/nation/,Ministry says SJKC Khai Chee proceeded with plans for building despite stop work order,https://www.nst.com.my/news/nation/2022/04/786327/ministry-says-sjkc-khai-chee-proceeded-plans-building-despite-stop-work,561673,741302,30,2041,79,97538.0,749.0,179629,1210251251.1572441982,uYe3ySd/TK2+M+iU
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/nation/,Ministry says SJKC Khai Chee proceeded with plans for building despite stop work order,https://www.nst.com.my/news/nation/2022/04/786327/ministry-says-sjkc-khai-chee-proceeded-plans-building-despite-stop-work,561673,741302,30,2041,79,97538.0,749.0,179629,1210251251.1572441982,9SnEimmWcRSJzDB8
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/nation/,Ministry says SJKC Khai Chee proceeded with plans for building despite stop work order,https://www.nst.com.my/news/nation/2022/04/786327/ministry-says-sjkc-khai-chee-proceeded-plans-building-despite-stop-work,561673,741302,30,2041,79,97538.0,749.0,179629,1210251251.1572441982,j1hPDn/zHYJDJtt1
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/crime-courts/,Police confirm remains found in Australia are of missing Sarawakian,https://www.nst.com.my/news/crime-courts/2022/04/786315/police-confirm-remains-found-australia-are-missing-sarawakian,741302,749064,30,2041,79,97538.0,749.0,7762,1210251251.1572441982,uYe3ySd/TK2+M+iU
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/crime-courts/,Police confirm remains found in Australia are of missing Sarawakian,https://www.nst.com.my/news/crime-courts/2022/04/786315/police-confirm-remains-found-australia-are-missing-sarawakian,741302,749064,30,2041,79,97538.0,749.0,7762,1210251251.1572441982,9SnEimmWcRSJzDB8
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/news/,/crime-courts/,Police confirm remains found in Australia are of missing Sarawakian,https://www.nst.com.my/news/crime-courts/2022/04/786315/police-confirm-remains-found-australia-are-missing-sarawakian,741302,749064,30,2041,79,97538.0,749.0,7762,1210251251.1572441982,j1hPDn/zHYJDJtt1
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/,,New Straits Times,https://www.nst.com.my/,1007,89391,30,2041,79,97538.0,167.0,88384,1210251251.1572441982,uYe3ySd/TK2+M+iU
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/,,New Straits Times,https://www.nst.com.my/,1007,89391,30,2041,79,97538.0,167.0,88384,1210251251.1572441982,9SnEimmWcRSJzDB8
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/,,New Straits Times,https://www.nst.com.my/,1007,89391,30,2041,79,97538.0,167.0,88384,1210251251.1572441982,j1hPDn/zHYJDJtt1
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/sports/,/badminton/,Kean Yew runs into barrier,https://www.nst.com.my/sports/badminton/2022/03/781018/kean-yew-runs-barrier,89391,167134,30,2041,79,97538.0,167.0,77743,1210251251.1572441982,uYe3ySd/TK2+M+iU
818744,846349b894fb8ab473d5940ec70cae0,0,"RMG - 1PD - Declared - HHI - <RM1,500	",HHI,5197989544560529278,Chrome,Android,11,True,Samsung,SM-A505F,touchscreen,Samsung SM-A505F Galaxy A50,Galaxy A50,412x892,en-gb,Asia,Southeast Asia,Malaysia,Perak,Ipoh,/sports/,/badminton/,Kean Yew runs into barrier,https://www.nst.com.my/sports/badminton/2022/03/781018/kean-yew-runs-barrier,89391,167134,30,2041,79,97538.0,167.0,77743,1210251251.1572441982,9SnEimmWcRSJzDB8
